Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-4.4e-05 -4.1e-05  5.8e-05],0.000212,-,-,-
1,8.731816,0.446,[-1.59e-04 -1.63e-04  5.90e-05],0.000598,0.0,0.0,[ 1.04718  -0.994548 -0.009708]
2,8.952414,0.0,[0.002886 0.003136 0.00047 ],0.010899,0.15,0.01,[ 0.000671 -0.000217 -0.003358]
3,9.141617,0.024,[0.021476 0.022608 0.002314],0.079476,0.0,0.0,[-0.015396 -0.019674  0.323482]
4,9.738285,0.0,[-0.026422 -0.027808 -0.003036],0.097803,4.49,2.67,[ 3.090e-04  6.700e-05 -3.311e-03]
5,10.158458,0.0,[-0.002864 -0.003083 -0.000321],0.010727,7.45,3.85,[-5.3e-05  2.0e-06  2.0e-06]
6,10.520843,0.0,[-0.003425 -0.003634 -0.000303],0.012717,4.32,6.82,[-1.66e-04  9.60e-05 -8.00e-06]
7,11.433773,0.0,[0.015093 0.015872 0.001679],0.055834,32.99,62.96,[-3.656e-03  3.422e-03  7.300e-05]
8,12.068288,0.0,[0.00379  0.003927 0.000482],0.013926,0.0,0.0,[-2.0e-05 -2.2e-05 -5.0e-06]
9,12.346836,0.0,[0.004143 0.004341 0.000418],0.015289,0.0,0.0,[ 1.0e-06  1.0e-06 -3.4e-05]
10,12.476781,0.441,[-0.018748 -0.019671 -0.00211 ],0.069278,0.0,0.0,[ 0.870671 -0.827865 -0.008235]
1->2:,0.220598,0.0,-,-,-,-,[ 3.6e-05  3.5e-05 -3.0e-06]
1->3:,0.409801,0.0,-,-,-,-,[-1.06e-04  1.19e-04  6.00e-06]
2->3:,0.189203,0.001,-,-,-,-,[-0.274334 -0.28863  -0.030609]
1->4:,1.006469,0.0,-,-,-,-,[-2.04e-04 -2.17e-04 -6.00e-05]
2->4:,0.785871,0.0,-,-,-,-,[-0.01041  -0.010926 -0.001106]
3->4:,0.596669,0.058,-,-,-,-,[1.363228 1.43482  0.15215 ]
1->5:,1.426642,0.001,-,-,-,-,[ 0.007139  0.008548 -0.144579]
2->5:,1.206044,0.0,-,-,-,-,[ 0.009584 -0.009086 -0.000148]
3->5:,1.016841,0.08,-,-,-,-,[-1.302903  1.236562  0.012141]
4->5:,0.420172,0.0,-,-,-,-,[ 0.017632 -0.016742 -0.000139]
1->6:,1.789027,0.001,-,-,-,-,[ 0.005565  0.006707 -0.113115]
2->6:,1.568429,0.0,-,-,-,-,[ 0.010101 -0.009584 -0.000152]
3->6:,1.379227,0.054,-,-,-,-,[-0.918009  0.871633  0.008579]
4->6:,0.782558,0.0,-,-,-,-,[ 0.013994 -0.013278 -0.000114]
5->6:,0.362385,0.0,-,-,-,-,[-0.001304 -0.001396 -0.000233]
1->7:,2.701957,0.001,-,-,-,-,[-0.073409 -0.077201 -0.008189]
2->7:,2.481359,0.0,-,-,-,-,[-9.7e-05 -9.0e-06  2.0e-06]
3->7:,2.292157,0.0,-,-,-,-,[-7.e-06 -6.e-06 -5.e-06]
4->7:,1.695488,0.0,-,-,-,-,[-2.7e-05  2.8e-05  2.0e-06]
5->7:,1.275315,0.0,-,-,-,-,[ 9.00e-06  3.70e-05 -2.91e-04]
6->7:,0.91293,0.0,-,-,-,-,[ 2.20e-05  3.00e-05 -2.03e-04]
1->8:,3.336472,0.0,-,-,-,-,[-0.00046   0.000241  0.00028 ]
2->8:,3.115874,0.047,-,-,-,-,[ 0.571791 -0.543008 -0.005335]
3->8:,2.926672,0.0,-,-,-,-,[ 0.016865 -0.016042 -0.000191]
4->8:,2.330003,0.133,-,-,-,-,[ 1.106032 -1.050808 -0.010403]
5->8:,1.909831,0.03,-,-,-,-,[-0.54754  -0.575278 -0.061049]
6->8:,1.547445,0.036,-,-,-,-,[-0.667934 -0.7026   -0.074523]
7->8:,0.634515,0.0,-,-,-,-,[ 0.00042   0.000572 -0.009162]
1->9:,3.61502,0.0,-,-,-,-,[-0.000177  0.000298  0.000319]
2->9:,3.394422,0.11,-,-,-,-,[ 0.833285 -0.791433 -0.007798]
3->9:,3.205219,0.0,-,-,-,-,[-4.228e-03  4.067e-03  9.800e-05]
4->9:,2.60855,0.202,-,-,-,-,[-1.290206  1.226061  0.012165]
5->9:,2.188378,0.151,-,-,-,-,[1.153409 1.212596 0.128648]
6->9:,1.825993,0.032,-,-,-,-,[0.585129 0.615245 0.065269]
7->9:,0.913063,0.0,-,-,-,-,[ 0.001485  0.001795 -0.030251]
8->9:,0.278547,0.0,-,-,-,-,[-0.002939 -0.003122 -0.000206]
1->10:,3.744965,0.0,-,-,-,-,[6.02e-04 6.33e-04 5.80e-05]
2->10:,3.524367,0.0,-,-,-,-,[4.70e-05 5.10e-05 1.06e-04]
3->10:,3.335165,0.0,-,-,-,-,[1.1e-05 1.0e-05 1.0e-06]
4->10:,2.738496,0.0,-,-,-,-,[1.1e-05 1.0e-05 5.3e-05]
5->10:,2.318323,0.0,-,-,-,-,[-0.001936 -0.002448  0.040414]
6->10:,1.955938,0.0,-,-,-,-,[-0.001495 -0.001885  0.031167]
7->10:,1.043008,0.103,-,-,-,-,[-1.381223 -1.454504 -0.154203]
8->10:,0.408493,0.0,-,-,-,-,[ 3.00e-06  2.00e-05 -1.68e-04]
9->10:,0.129945,0.0,-,-,-,-,[ 1.60e-05  2.90e-05 -2.66e-04]
