Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[ 0.000146  0.000192 -0.003134],0.00799,-,-,-
1,8.731745,0.446,[ 0.000176  0.000232 -0.003822],0.009743,0.0,0.0,[-1.047165  0.994531  0.009713]
2,8.952367,0.0,[ 0.000341  0.000528 -0.007106],0.018133,0.15,0.01,[-0.000964 -0.002295 -0.000241]
3,9.141657,0.024,[0.000152 0.000138 0.004218],0.010735,0.0,0.0,[ 0.015414  0.019662 -0.323516]
4,9.738206,0.0,[-0.000659 -0.000723  0.004293],0.011191,4.49,2.67,[5.10e-05 4.49e-04 8.50e-05]
5,10.15845,0.0,[ 1.00e-06 -9.40e-05 -1.24e-04],0.000395,7.45,3.85,[-1.421e-03  1.413e-03  1.300e-05]
6,10.520842,0.0,[ 0.000151  0.000163 -0.004032],0.010265,4.32,6.82,[-6.764e-03  6.507e-03  7.500e-05]
7,11.433793,0.0,[0.000243 0.000256 0.000261],0.001116,32.99,62.96,[-8.1e-05  3.3e-05  5.3e-05]
8,12.068214,0.0,[ 0.000246  0.00023  -0.00311 ],0.00795,0.0,0.0,[2.e-05 2.e-05 5.e-06]
9,12.346809,0.0,[-1.800e-05 -6.300e-05  2.161e-03],0.005496,0.0,0.0,[2.0e-06 1.0e-06 3.5e-05]
10,12.476715,0.441,[-0.000406 -0.000357  0.001024],0.002944,0.0,0.0,[-0.870668  0.827883  0.008233]
1->2:,0.220623,0.0,-,-,-,-,[-3.0e-05 -3.4e-05  1.0e-06]
1->3:,0.409912,0.0,-,-,-,-,[ 5.807e-03 -5.487e-03 -5.000e-05]
2->3:,0.18929,0.001,-,-,-,-,[0.27413  0.288425 0.030592]
1->4:,1.006462,0.0,-,-,-,-,[-1.92e-04 -1.99e-04 -5.80e-05]
2->4:,0.785839,0.0,-,-,-,-,[5.900e-05 7.000e-06 2.706e-03]
3->4:,0.596549,0.058,-,-,-,-,[1.363518 1.435123 0.152181]
1->5:,1.426705,0.001,-,-,-,-,[ 0.007126  0.008563 -0.144597]
2->5:,1.206083,0.0,-,-,-,-,[-1.65e-04  1.45e-04  7.90e-05]
3->5:,1.016793,0.08,-,-,-,-,[-1.302981  1.236635  0.01214 ]
4->5:,0.420244,0.0,-,-,-,-,[ 2.96e-04 -2.92e-04  3.10e-05]
1->6:,1.789097,0.001,-,-,-,-,[ 0.005558  0.006716 -0.113132]
2->6:,1.568474,0.0,-,-,-,-,[-1.71e-04  1.55e-04  7.90e-05]
3->6:,1.379185,0.054,-,-,-,-,[-0.918221  0.871835  0.00858 ]
4->6:,0.782635,0.0,-,-,-,-,[ 2.43e-04 -2.22e-04  2.10e-05]
5->6:,0.362392,0.0,-,-,-,-,[-0.000212 -0.000305  0.004301]
1->7:,2.702049,0.001,-,-,-,-,[0.073401 0.07719  0.008188]
2->7:,2.481426,0.0,-,-,-,-,[ 2.267e-03 -2.287e-03 -2.300e-05]
3->7:,2.292136,0.0,-,-,-,-,[5.e-06 6.e-06 5.e-06]
4->7:,1.695587,0.0,-,-,-,-,[-1.407e-03  1.334e-03  1.100e-05]
5->7:,1.275343,0.0,-,-,-,-,[3.90e-04 3.76e-04 4.60e-05]
6->7:,0.912952,0.0,-,-,-,-,[7.33e-04 7.64e-04 8.50e-05]
1->8:,3.33647,0.0,-,-,-,-,[0.00366  0.004825 0.000473]
2->8:,3.115847,0.048,-,-,-,-,[-0.572069  0.543267  0.005338]
3->8:,2.926557,0.0,-,-,-,-,[ 2.74e-04 -2.82e-04 -4.70e-05]
4->8:,2.330008,0.133,-,-,-,-,[ 1.105872 -1.050655 -0.010397]
5->8:,1.909764,0.03,-,-,-,-,[-0.547293 -0.575018 -0.061022]
6->8:,1.547373,0.036,-,-,-,-,[-0.667863 -0.702527 -0.074515]
7->8:,0.634421,0.0,-,-,-,-,[-0.000423 -0.000571  0.009166]
1->9:,3.615064,0.0,-,-,-,-,[-0.004406 -0.003986 -0.000448]
2->9:,3.394441,0.11,-,-,-,-,[-0.833119  0.79128   0.007795]
3->9:,3.205151,0.0,-,-,-,-,[-4.9e-05  9.4e-05  7.7e-05]
4->9:,2.608602,0.203,-,-,-,-,[-1.290446  1.226288  0.012162]
5->9:,2.188358,0.151,-,-,-,-,[1.15347  1.212659 0.128655]
6->9:,1.825967,0.032,-,-,-,-,[0.585313 0.615439 0.06529 ]
7->9:,0.913015,0.0,-,-,-,-,[-0.001488 -0.001796  0.030251]
8->9:,0.278594,0.0,-,-,-,-,[ 0.000254  0.000305 -0.006161]
1->10:,3.74497,0.0,-,-,-,-,[-1.10e-05 -1.70e-05  4.57e-04]
2->10:,3.524348,0.0,-,-,-,-,[-4.50e-05 -4.50e-05 -1.09e-04]
3->10:,3.335058,0.0,-,-,-,-,[-3.9e-05  6.2e-05  1.0e-06]
4->10:,2.738508,0.0,-,-,-,-,[1.0e-05 1.0e-05 5.4e-05]
5->10:,2.318265,0.0,-,-,-,-,[-0.001935 -0.002446  0.040413]
6->10:,1.955873,0.0,-,-,-,-,[-0.001495 -0.001884  0.031174]
7->10:,1.042921,0.103,-,-,-,-,[1.381308 1.454624 0.154214]
8->10:,0.408501,0.0,-,-,-,-,[-1.39e-04 -1.25e-04 -1.70e-05]
9->10:,0.129906,0.0,-,-,-,-,[-4.23e-04 -4.32e-04 -5.10e-05]
