Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000795 -0.001089  0.000186],0.00346,-,-,-
1,8.737649,0.446,[-0.000656 -0.001163  0.000254],0.003454,0.0,0.0,[ 1.044806 -0.995552 -0.009423]
2,9.039426,0.0,[-0.026616  0.005317 -0.000286],0.068992,0.16,0.0,[-0.00118   0.000382  0.009863]
3,9.162994,0.025,[ 0.00413  -0.042023 -0.002686],0.107544,0.0,0.0,[ 0.015379  0.019934 -0.331349]
4,9.817023,0.0,[0.045842 0.031287 0.003601],0.141366,4.89,2.99,[ 0.000679  0.000135 -0.007951]
5,10.203628,0.0,[-0.017266  0.001918 -0.000571],0.04418,6.11,2.78,[ 0.000166  0.000184 -0.004118]
6,10.530591,0.0,[-0.011952 -0.001105 -0.000388],0.030525,6.46,8.68,[-0.000679  0.000501  0.00286 ]
7,11.534121,0.0,[ 0.00095  -0.028875 -0.00169 ],0.073559,32.78,59.81,[-0.00538  -0.027545 -0.001989]
8,12.153398,0.0,[0.012293 0.006726 0.001087],0.035723,0.0,0.0,[ 1.02e-04  9.70e-05 -8.12e-04]
9,12.406771,0.0,[0.007287 0.010289 0.000932],0.032135,0.0,0.0,[-0.000269 -0.000333  0.005404]
10,12.616483,0.426,[0.020597 0.034419 0.002896],0.102219,0.04,0.01,[ 0.790981 -0.867496 -0.014104]
1->2:,0.301778,0.0,-,-,-,-,[ 7.40e-05  1.44e-04 -6.33e-04]
1->3:,0.425345,0.0,-,-,-,-,[ 0.00049  -0.000458 -0.000638]
2->3:,0.123567,0.0,-,-,-,-,[0.268024 0.296821 0.030306]
1->4:,1.079374,0.0,-,-,-,-,[0.000336 0.000344 0.001907]
2->4:,0.777597,0.0,-,-,-,-,[-0.023202 -0.039752 -0.003705]
3->4:,0.654029,0.065,-,-,-,-,[1.355783 1.480515 0.151903]
1->5:,1.465979,0.001,-,-,-,-,[-0.006667 -0.00758   0.133541]
2->5:,1.164202,0.0,-,-,-,-,[ 2.8380e-02 -2.0277e-02  4.8000e-05]
3->5:,1.040634,0.063,-,-,-,-,[-1.151207  1.065721  0.008755]
4->5:,0.386605,0.0,-,-,-,-,[-0.001239  0.01087   0.000533]
1->6:,1.792943,0.001,-,-,-,-,[ 0.006919  0.007959 -0.139381]
2->6:,1.491165,0.0,-,-,-,-,[-0.030986  0.032502  0.000586]
3->6:,1.367597,0.077,-,-,-,-,[ 1.111033 -1.025347 -0.008268]
4->6:,0.713568,0.0,-,-,-,-,[ 0.004389 -0.011412 -0.000424]
5->6:,0.326963,0.0,-,-,-,-,[0.01534  0.002056 0.001281]
1->7:,2.796472,0.001,-,-,-,-,[-0.079585 -0.080251 -0.008521]
2->7:,2.494694,0.0,-,-,-,-,[-0.000179  0.000205  0.001639]
3->7:,2.371127,0.0,-,-,-,-,[-0.000126 -0.000155  0.002916]
4->7:,1.717097,0.0,-,-,-,-,[ 1.64e-04 -8.40e-05 -7.06e-04]
5->7:,1.330493,0.0,-,-,-,-,[-3.20e-05  2.40e-05 -4.36e-04]
6->7:,1.003529,0.0,-,-,-,-,[6.9e-05 4.2e-05 5.3e-04]
1->8:,3.415749,0.0,-,-,-,-,[-3.500e-05  1.236e-03 -3.521e-03]
2->8:,3.113971,0.028,-,-,-,-,[-0.431385  0.421282  0.004553]
3->8:,2.990404,0.0,-,-,-,-,[-0.022054  0.019823  0.000224]
4->8:,2.336375,0.18,-,-,-,-,[ 1.270372 -1.239357 -0.013498]
5->8:,1.94977,0.036,-,-,-,-,[-0.612934 -0.615687 -0.065493]
6->8:,1.622806,0.061,-,-,-,-,[0.882097 0.865093 0.093013]
7->8:,0.619277,0.0,-,-,-,-,[-0.000166 -0.000284  0.004051]
1->9:,3.669123,0.0,-,-,-,-,[-8.210e-04  7.700e-05  1.421e-03]
2->9:,3.367345,0.127,-,-,-,-,[-0.887065  0.869575  0.009614]
3->9:,3.243778,0.0,-,-,-,-,[-0.011121  0.013061  0.000134]
4->9:,2.589748,0.151,-,-,-,-,[-1.103529  1.078792  0.011879]
5->9:,2.203143,0.109,-,-,-,-,[1.009285 0.995999 0.10679 ]
6->9:,1.87618,0.04,-,-,-,-,[-0.659473 -0.66105  -0.070385]
7->9:,0.872651,0.0,-,-,-,-,[-0.001505 -0.001804  0.031071]
8->9:,0.253374,0.0,-,-,-,-,[ 0.004765 -0.021938 -0.000457]
1->10:,3.878834,0.0,-,-,-,-,[2.480e-04 1.188e-03 4.400e-05]
2->10:,3.577057,0.0,-,-,-,-,[-0.000256 -0.000329  0.007645]
3->10:,3.453489,0.0,-,-,-,-,[-3.900e-05 -4.800e-05  1.187e-03]
4->10:,2.79946,0.0,-,-,-,-,[ 0.000255  0.000365 -0.006326]
5->10:,2.412855,0.0,-,-,-,-,[ 0.00175   0.002217 -0.037061]
6->10:,2.085892,0.0,-,-,-,-,[-0.001853 -0.002333  0.039041]
7->10:,1.082362,0.11,-,-,-,-,[-1.330823 -1.528901 -0.1536  ]
8->10:,0.463085,0.0,-,-,-,-,[-3.70e-05 -3.00e-06  4.38e-04]
9->10:,0.209712,0.0,-,-,-,-,[-2.90e-05 -9.00e-06 -4.83e-04]
