Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000441  0.002204 -0.010277],0.026738,-,-,-
1,8.727374,0.434,[-0.000278  0.003285 -0.012874],0.033777,0.0,0.0,[-1.032729  0.981874  0.006902]
2,9.055058,0.01,[ 0.01013   0.021509 -0.02142 ],0.081339,0.17,0.0,[ 0.148721 -0.150477 -0.012126]
3,9.16585,0.025,[-0.002627  0.025289  0.015871],0.076181,0.08,0.04,[-0.004829  0.044745 -0.3321  ]
4,9.828435,0.002,[-0.039208 -0.026385  0.011224],0.123464,4.95,3.04,[ 0.059562 -0.057763 -0.005419]
5,10.20697,0.0,[ 0.017279 -0.015783 -0.005326],0.061004,5.9,2.64,[0.006867 0.009365 0.001749]
6,10.531507,0.0,[ 0.009671 -0.010321 -0.008148],0.041488,6.8,8.96,[ 0.006894 -0.036097 -0.005414]
7,11.549639,0.0,[0.007704 0.025267 0.00293 ],0.067554,31.93,59.36,[-0.003137  0.007859  0.019152]
8,12.160895,0.0,[ 0.007516 -0.004853 -0.003122],0.024086,0.04,0.03,[-3.674e-03 -3.891e-03  1.200e-05]
9,12.412875,0.0,[ 5.656e-03 -5.189e-03  1.600e-05],0.01951,0.12,0.09,[ 0.000978  0.001    -0.001729]
10,12.637454,0.422,[-0.03215  -0.01642   0.001239],0.091811,0.02,0.03,[ 0.832919 -0.81758  -0.023086]
1->2:,0.327684,0.0,-,-,-,-,[-0.004674 -0.005112 -0.002528]
1->3:,0.438475,0.0,-,-,-,-,[ 0.012064 -0.021072 -0.000454]
2->3:,0.110791,0.0,-,-,-,-,[0.274956 0.29868  0.036356]
1->4:,1.101061,0.0,-,-,-,-,[0.026814 0.027592 0.001953]
2->4:,0.773377,0.0,-,-,-,-,[-0.039803 -0.040788 -0.013919]
3->4:,0.662586,0.066,-,-,-,-,[-1.394142 -1.443948 -0.173475]
1->5:,1.479595,0.001,-,-,-,-,[ 0.027618 -0.011607 -0.131693]
2->5:,1.151911,0.0,-,-,-,-,[-0.033075  0.025969  0.016262]
3->5:,1.04112,0.06,-,-,-,-,[-1.095266  1.072643  0.024349]
4->5:,0.378534,0.0,-,-,-,-,[-0.007917  0.017223 -0.010248]
1->6:,1.804133,0.001,-,-,-,-,[-0.027294  0.008439  0.141967]
2->6:,1.476449,0.0,-,-,-,-,[ 0.037102 -0.034734 -0.023858]
3->6:,1.365657,0.08,-,-,-,-,[ 1.119985 -1.063268 -0.022833]
4->6:,0.703072,0.0,-,-,-,-,[ 0.01425  -0.015587  0.009402]
5->6:,0.324538,0.0,-,-,-,-,[-0.011225  0.009396 -0.015688]
1->7:,2.822265,0.001,-,-,-,-,[0.078541 0.079149 0.009761]
2->7:,2.494581,0.0,-,-,-,-,[-0.011277 -0.026127 -0.001408]
3->7:,2.383789,0.0,-,-,-,-,[0.000997 0.001463 0.001549]
4->7:,1.721204,0.0,-,-,-,-,[ 0.005244 -0.004042  0.000103]
5->7:,1.34267,0.0,-,-,-,-,[ 0.005899 -0.003774  0.000377]
6->7:,1.018132,0.0,-,-,-,-,[-0.004935 -0.001016 -0.000711]
1->8:,3.43352,0.002,-,-,-,-,[ 0.095915 -0.121408 -0.003284]
2->8:,3.105836,0.024,-,-,-,-,[ 0.406931 -0.39196  -0.006326]
3->8:,2.995045,0.0,-,-,-,-,[-0.020217  0.025183  0.019362]
4->8:,2.33246,0.185,-,-,-,-,[ 1.310052 -1.232194 -0.031244]
5->8:,1.953925,0.036,-,-,-,-,[0.581045 0.639031 0.07495 ]
6->8:,1.629388,0.065,-,-,-,-,[-0.892914 -0.900811 -0.109352]
7->8:,0.611256,0.0,-,-,-,-,[-0.002093  0.002963 -0.003412]
1->9:,3.685501,0.001,-,-,-,-,[ 0.094193 -0.072161 -0.000981]
2->9:,3.357817,0.128,-,-,-,-,[ 0.89472  -0.868521 -0.019843]
3->9:,3.247025,0.0,-,-,-,-,[-0.02096   0.010949 -0.022446]
4->9:,2.58444,0.145,-,-,-,-,[-1.11002   1.030158  0.026973]
5->9:,2.205906,0.104,-,-,-,-,[-0.959643 -0.993887 -0.119414]
6->9:,1.881368,0.041,-,-,-,-,[0.653992 0.682299 0.081645]
7->9:,0.863236,0.0,-,-,-,-,[ 0.003512 -0.000223 -0.031107]
8->9:,0.25198,0.0,-,-,-,-,[-0.002643  0.006263 -0.022035]
1->10:,3.910079,0.0,-,-,-,-,[ 0.000314  0.001015 -0.0015  ]
2->10:,3.582395,0.0,-,-,-,-,[0.007302 0.00766  0.001172]
3->10:,3.471604,0.0,-,-,-,-,[-0.00397  -0.004268 -0.000833]
4->10:,2.809018,0.0,-,-,-,-,[0.002236 0.001153 0.001413]
5->10:,2.430484,0.0,-,-,-,-,[ 0.001354  0.003682 -0.036304]
6->10:,2.105946,0.0,-,-,-,-,[-0.002041 -0.003638  0.040214]
7->10:,1.087814,0.11,-,-,-,-,[-1.39886  -1.468223 -0.175647]
8->10:,0.476559,0.0,-,-,-,-,[-2.878e-03  3.150e-03  7.500e-05]
9->10:,0.224578,0.0,-,-,-,-,[-0.00427   0.000961 -0.000519]
