Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000678  0.003559 -0.021157],0.054559,-,-,-
1,8.726623,0.443,[-0.004487  0.00735  -0.025915],0.069411,0.0,0.0,[ 1.040937 -0.993745  0.042025]
2,9.036598,0.0,[ 0.00639   0.016778 -0.047318],0.128637,0.16,0.04,[-0.010887 -0.009081 -0.010656]
3,9.172518,0.027,[0.026851 0.031027 0.03166 ],0.13173,0.01,0.01,[ 0.040402 -0.073982  0.337805]
4,9.832847,0.0,[-0.05082  -0.04429   0.026321],0.183939,5.06,3.19,[-0.002226  0.00014  -0.007468]
5,10.20496,0.0,[ 0.009775 -0.008158 -0.012348],0.045082,5.74,2.57,[-0.001857  0.001264  0.001077]
6,10.528214,0.001,[ 0.004262 -0.00545  -0.014825],0.041582,7.24,9.34,[ 0.045778 -0.042839  0.000468]
7,11.54873,0.0,[0.020386 0.027022 0.004315],0.086731,31.94,59.33,[-0.007112  0.00982   0.000602]
8,12.155186,0.0,[ 0.004945 -0.001459 -0.008663],0.025624,0.0,0.01,[-0.013945 -0.012979 -0.000681]
9,12.408097,0.0,[ 0.003119 -0.003489  0.003029],0.01417,0.02,0.02,[ 0.004327  0.002947 -0.001946]
10,12.638092,0.422,[-0.038199 -0.030387  0.00489 ],0.124687,0.02,0.03,[-0.827372  0.822841  0.025176]
1->2:,0.309976,0.0,-,-,-,-,[0.012679 0.015944 0.001618]
1->3:,0.445895,0.0,-,-,-,-,[ 0.033494 -0.033864 -0.003155]
2->3:,0.135919,0.001,-,-,-,-,[-0.262888 -0.283101 -0.031413]
1->4:,1.106224,0.001,-,-,-,-,[-0.095998 -0.097124 -0.008229]
2->4:,0.796249,0.0,-,-,-,-,[-0.030516 -0.029914 -0.02098 ]
3->4:,0.660329,0.066,-,-,-,-,[1.397167 1.441627 0.151377]
1->5:,1.478337,0.001,-,-,-,-,[ 0.077896 -0.063961 -0.13061 ]
2->5:,1.168361,0.0,-,-,-,-,[ 0.022627 -0.019576 -0.000724]
3->5:,1.032442,0.056,-,-,-,-,[-1.057397  1.055854  0.013027]
4->5:,0.372113,0.0,-,-,-,-,[ 1.5115e-02 -1.9694e-02 -2.0000e-06]
1->6:,1.801591,0.001,-,-,-,-,[ 0.082048 -0.061748 -0.147747]
2->6:,1.491615,0.0,-,-,-,-,[ 0.030789 -0.031508 -0.000274]
3->6:,1.355696,0.083,-,-,-,-,[-1.144802  1.084793  0.012605]
4->6:,0.695367,0.0,-,-,-,-,[ 0.022537 -0.020512 -0.001108]
5->6:,0.323254,0.0,-,-,-,-,[ 0.006993 -0.005409  0.032481]
1->7:,2.822107,0.001,-,-,-,-,[-0.079716 -0.081717 -0.008723]
2->7:,2.512131,0.0,-,-,-,-,[ 0.014523 -0.014241  0.000202]
3->7:,2.376212,0.0,-,-,-,-,[-0.002592 -0.002795 -0.002795]
4->7:,1.715882,0.0,-,-,-,-,[ 9.541e-03 -9.247e-03 -8.300e-05]
5->7:,1.34377,0.0,-,-,-,-,[-0.00125  -0.00194  -0.000663]
6->7:,1.020516,0.0,-,-,-,-,[-0.006211 -0.006301 -0.001237]
1->8:,3.428564,0.0,-,-,-,-,[0.030107 0.029778 0.001797]
2->8:,3.118588,0.03,-,-,-,-,[ 0.448585 -0.442033  0.001917]
3->8:,2.982669,0.0,-,-,-,-,[ 0.030112 -0.027815  0.000173]
4->8:,2.322339,0.174,-,-,-,-,[ 1.277788 -1.194937 -0.03004 ]
5->8:,1.950227,0.03,-,-,-,-,[-0.521557 -0.598957 -0.060623]
6->8:,1.626973,0.064,-,-,-,-,[-0.894863 -0.885578 -0.095089]
7->8:,0.606457,0.0,-,-,-,-,[-0.007324  0.010507 -0.003738]
1->9:,3.681475,0.0,-,-,-,-,[-0.021178 -0.021252 -0.001113]
2->9:,3.371499,0.123,-,-,-,-,[ 0.874537 -0.852979 -0.007941]
3->9:,3.23558,0.0,-,-,-,-,[ 0.007041 -0.005312 -0.000233]
4->9:,2.57525,0.157,-,-,-,-,[-1.161982  1.063677  0.03157 ]
5->9:,2.203138,0.104,-,-,-,-,[0.95931  0.993617 0.105088]
6->9:,1.879884,0.048,-,-,-,-,[0.70238  0.731124 0.076607]
7->9:,0.859368,0.0,-,-,-,-,[ 0.008882 -0.00847  -0.031252]
8->9:,0.252911,0.0,-,-,-,-,[-0.001768  0.007301 -0.045262]
1->10:,3.911469,0.0,-,-,-,-,[-0.000301 -0.000322 -0.00338 ]
2->10:,3.601493,0.0,-,-,-,-,[-0.025991 -0.02803  -0.00225 ]
3->10:,3.465574,0.0,-,-,-,-,[-0.00037  -0.000843 -0.000415]
4->10:,2.805245,0.0,-,-,-,-,[-0.009402 -0.002815 -0.00241 ]
5->10:,2.433132,0.0,-,-,-,-,[ 0.000436  0.006184 -0.035266]
6->10:,2.109878,0.0,-,-,-,-,[ 0.002949  0.005891 -0.040965]
7->10:,1.089362,0.11,-,-,-,-,[1.398566 1.469376 0.15346 ]
8->10:,0.482905,0.0,-,-,-,-,[-0.000153 -0.000399 -0.000134]
9->10:,0.229994,0.0,-,-,-,-,[0.002868 0.003543 0.000941]
