Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000845  0.000336  0.003146],0.008324,-,-,-
1,8.737181,0.446,[-7.040e-04  3.900e-05  3.877e-03],0.010017,0.0,0.0,[ 1.045334 -0.994482 -0.002876]
2,9.054038,0.0,[-0.005682  0.008008  0.007438],0.031309,0.16,0.0,[-0.002199  0.005303 -0.001306]
3,9.170913,0.025,[ 0.000346  0.010448 -0.00364 ],0.028134,0.0,0.0,[ 0.008142  0.027123 -0.333883]
4,9.833339,0.0,[-0.009871 -0.004274 -0.005352],0.030538,4.99,3.06,[ 0.000983 -0.001477  0.000702]
5,10.212237,0.0,[ 0.007579 -0.010317  0.001339],0.032716,5.95,2.67,[-0.000234 -0.000156 -0.000311]
6,10.535932,0.0,[ 0.003572 -0.007534  0.002152],0.021888,6.84,9.0,[ 0.006462 -0.006926  0.001567]
7,11.556521,0.0,[0.002427 0.007553 0.000292],0.020179,31.93,59.31,[-0.001944 -0.000858 -0.000559]
8,12.165359,0.0,[ 0.007321 -0.002096  0.001103],0.019557,0.0,0.0,[-0.001794 -0.001822  0.000111]
9,12.417116,0.0,[ 0.005295 -0.001485  0.000147],0.013983,0.0,0.0,[-0.000495 -0.00037  -0.000104]
10,12.645302,0.422,[-0.013067  0.001108 -0.001793],0.033643,0.0,0.0,[-0.850332  0.79967   0.009379]
1->2:,0.316857,0.0,-,-,-,-,[0.00192  0.002049 0.000474]
1->3:,0.433732,0.0,-,-,-,-,[ 0.005287 -0.004786 -0.00084 ]
2->3:,0.116875,0.0,-,-,-,-,[0.27317  0.287969 0.030002]
1->4:,1.096158,0.0,-,-,-,-,[ 0.012984  0.013215 -0.00096 ]
2->4:,0.779301,0.0,-,-,-,-,[ 0.007096  0.004124 -0.002126]
3->4:,0.662427,0.066,-,-,-,-,[1.410235 1.436488 0.152198]
1->5:,1.475056,0.001,-,-,-,-,[-0.016189  0.002027  0.132484]
2->5:,1.158199,0.0,-,-,-,-,[-0.004291  0.002834 -0.000491]
3->5:,1.041324,0.06,-,-,-,-,[-1.085165  1.085529  0.013306]
4->5:,0.378898,0.0,-,-,-,-,[ 0.003382 -0.006155 -0.000534]
1->6:,1.798751,0.001,-,-,-,-,[-0.016647  0.00089   0.143474]
2->6:,1.481894,0.0,-,-,-,-,[-0.004573  0.005024 -0.000461]
3->6:,1.365019,0.08,-,-,-,-,[-1.116171  1.071081  0.011188]
4->6:,0.702593,0.0,-,-,-,-,[ 0.006235 -0.004682 -0.000133]
5->6:,0.323695,0.0,-,-,-,-,[ 0.004498 -0.00583  -0.00498 ]
1->7:,2.81934,0.001,-,-,-,-,[-0.079042 -0.082333 -0.008637]
2->7:,2.502483,0.0,-,-,-,-,[-0.001838  0.002465  0.00118 ]
3->7:,2.385608,0.0,-,-,-,-,[0.000363 0.000288 0.0011  ]
4->7:,1.723182,0.0,-,-,-,-,[ 0.001468 -0.001328 -0.000277]
5->7:,1.344284,0.0,-,-,-,-,[-3.29e-04 -1.98e-04  3.90e-05]
6->7:,1.020589,0.0,-,-,-,-,[-9.57e-04 -9.08e-04 -2.70e-05]
1->8:,3.428178,0.0,-,-,-,-,[-0.002056 -0.00705  -0.000198]
2->8:,3.111321,0.026,-,-,-,-,[ 0.416409 -0.404599 -0.003431]
3->8:,2.994446,0.0,-,-,-,-,[-2.592e-03  8.963e-03  4.900e-05]
4->8:,2.33202,0.186,-,-,-,-,[-1.320879  1.23021   0.013358]
5->8:,1.953122,0.036,-,-,-,-,[0.57445  0.653249 0.066098]
6->8:,1.629427,0.065,-,-,-,-,[0.890284 0.909625 0.096267]
7->8:,0.608838,0.0,-,-,-,-,[-0.000969  0.00146  -0.003338]
1->9:,3.679935,0.0,-,-,-,-,[-0.005159 -0.000908 -0.000369]
2->9:,3.363078,0.129,-,-,-,-,[-0.900898  0.867147  0.008771]
3->9:,3.246203,0.0,-,-,-,-,[5.55e-03 3.80e-03 6.10e-05]
4->9:,2.583777,0.145,-,-,-,-,[-1.117109  1.021403  0.010906]
5->9:,2.204879,0.103,-,-,-,-,[0.947754 1.00229  0.104554]
6->9:,1.881184,0.041,-,-,-,-,[0.646621 0.685996 0.071424]
7->9:,0.860595,0.0,-,-,-,-,[-0.002475 -0.000606  0.031168]
8->9:,0.251757,0.0,-,-,-,-,[ 0.001484  0.002654 -0.006624]
1->10:,3.908121,0.0,-,-,-,-,[-0.000494 -0.000195  0.000471]
2->10:,3.591264,0.0,-,-,-,-,[-0.003619 -0.003839  0.002976]
3->10:,3.474389,0.0,-,-,-,-,[-2.10e-05 -1.04e-04 -4.40e-05]
4->10:,2.811963,0.0,-,-,-,-,[ 0.001042  0.000693 -0.000656]
5->10:,2.433065,0.0,-,-,-,-,[-0.001443 -0.002577  0.03638 ]
6->10:,2.10937,0.0,-,-,-,-,[-0.001881 -0.00268   0.040364]
7->10:,1.088781,0.111,-,-,-,-,[1.424789 1.446793 0.153458]
8->10:,0.479943,0.0,-,-,-,-,[-2.8e-05  6.6e-05  7.6e-05]
9->10:,0.228186,0.0,-,-,-,-,[ 5.53e-04  4.25e-04 -3.20e-05]
