Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000112 -0.000111  0.001454],0.003717,-,-,-
1,8.73176,0.446,[-0.000129 -0.000116  0.001775],0.004532,0.0,0.0,[-1.0473    0.994364  0.01312 ]
2,8.952417,0.0,[-0.001715  0.000577  0.00328 ],0.009522,0.15,0.01,[-0.001258 -0.000255 -0.000493]
3,9.14166,0.024,[-0.000534 -0.003399 -0.002187],0.010362,0.0,0.0,[-0.018931 -0.016507  0.323556]
4,9.738241,0.0,[ 0.003393  0.002565 -0.001712],0.011654,4.49,2.67,[ 2.58e-04 -6.00e-05  4.70e-04]
5,10.158439,0.0,[-7.59e-04  3.36e-04  3.90e-05],0.002112,7.45,3.85,[-0.000715  0.000595  0.000294]
6,10.520804,0.0,[-0.000206  0.000109  0.001879],0.004812,4.32,6.82,[-0.003202  0.00296   0.000142]
7,11.433848,0.0,[-0.000321 -0.002264 -0.000262],0.005849,32.99,62.96,[4.70e-04 1.67e-03 7.70e-05]
8,12.068231,0.0,[ 0.000489 -0.000544  0.001446],0.00412,0.0,0.0,[-5.46e-04 -5.77e-04 -5.70e-05]
9,12.346799,0.0,[-5.70e-05  5.48e-04 -9.78e-04],0.002853,0.0,0.0,[9.0e-06 8.0e-06 1.8e-05]
10,12.476796,0.441,[ 0.001382  0.002495 -0.000277],0.007283,0.0,0.0,[-0.871174  0.827348  0.008174]
1->2:,0.220657,0.0,-,-,-,-,[-0.000877 -0.000917 -0.0001  ]
1->3:,0.4099,0.0,-,-,-,-,[ 2.683e-03 -2.554e-03 -7.000e-05]
2->3:,0.189243,0.001,-,-,-,-,[0.274207 0.288352 0.030759]
1->4:,1.006481,0.0,-,-,-,-,[-0.005438 -0.005728 -0.000583]
2->4:,0.785824,0.0,-,-,-,-,[-0.000647 -0.001632 -0.001387]
3->4:,0.596581,0.058,-,-,-,-,[1.363727 1.434825 0.152987]
1->5:,1.426679,0.001,-,-,-,-,[-0.001776 -0.013719  0.144516]
2->5:,1.206022,0.0,-,-,-,-,[ 1.311e-03 -9.310e-04  7.200e-05]
3->5:,1.01678,0.08,-,-,-,-,[-1.30289   1.236663  0.01332 ]
4->5:,0.420198,0.0,-,-,-,-,[-8.570e-04  1.504e-03  8.000e-05]
1->6:,1.789044,0.001,-,-,-,-,[-0.001874 -0.010279  0.113088]
2->6:,1.568387,0.0,-,-,-,-,[ 1.147e-03 -1.359e-03  3.600e-05]
3->6:,1.379144,0.054,-,-,-,-,[-0.918139  0.871969  0.009351]
4->6:,0.782563,0.0,-,-,-,-,[-7.87e-04  1.19e-03  5.30e-05]
5->6:,0.362365,0.0,-,-,-,-,[-0.00041   0.000179 -0.002023]
1->7:,2.702088,0.001,-,-,-,-,[-0.073386 -0.077208 -0.008233]
2->7:,2.481431,0.0,-,-,-,-,[-0.001146  0.000961  0.000134]
3->7:,2.292189,0.0,-,-,-,-,[-1.59e-04 -1.64e-04 -4.30e-05]
4->7:,1.695607,0.0,-,-,-,-,[ 6.54e-04 -6.17e-04 -5.70e-05]
5->7:,1.275409,0.0,-,-,-,-,[-1.57e-04 -1.93e-04 -5.10e-05]
6->7:,0.913044,0.0,-,-,-,-,[-3.35e-04 -3.57e-04 -6.50e-05]
1->8:,3.336471,0.0,-,-,-,-,[-0.00234  -0.001646 -0.00011 ]
2->8:,3.115814,0.047,-,-,-,-,[ 0.572082 -0.543062 -0.006186]
3->8:,2.926571,0.0,-,-,-,-,[ 1.645e-03 -1.408e-03  2.900e-05]
4->8:,2.32999,0.133,-,-,-,-,[-1.106064  1.050724  0.010581]
5->8:,1.909792,0.03,-,-,-,-,[0.547337 0.575153 0.061359]
6->8:,1.547427,0.036,-,-,-,-,[0.667651 0.702842 0.074923]
7->8:,0.634383,0.0,-,-,-,-,[ 9.530e-04  7.500e-05 -9.169e-03]
1->9:,3.615039,0.0,-,-,-,-,[-0.001631 -0.002256 -0.00013 ]
2->9:,3.394382,0.11,-,-,-,-,[-0.833319  0.791187  0.008591]
3->9:,3.20514,0.0,-,-,-,-,[ 3.54e-04 -2.30e-05  7.80e-05]
4->9:,2.608558,0.203,-,-,-,-,[-1.290362  1.226161  0.012015]
5->9:,2.18836,0.151,-,-,-,-,[1.153091 1.21282  0.129335]
6->9:,1.825995,0.032,-,-,-,-,[0.585146 0.615491 0.065634]
7->9:,0.912951,0.0,-,-,-,-,[-0.000589 -0.002664  0.030242]
8->9:,0.278568,0.0,-,-,-,-,[-0.000505  0.001098 -0.002837]
1->10:,3.745036,0.0,-,-,-,-,[-1.70e-05  3.00e-05 -2.12e-04]
2->10:,3.524379,0.0,-,-,-,-,[-0.001386 -0.00146  -0.000113]
3->10:,3.335136,0.0,-,-,-,-,[-4.0e-05  7.0e-06  5.4e-05]
4->10:,2.738555,0.0,-,-,-,-,[3.42e-04 3.65e-04 4.30e-05]
5->10:,2.318357,0.0,-,-,-,-,[ 0.002083  0.002332 -0.040413]
6->10:,1.955992,0.0,-,-,-,-,[ 0.001534  0.001868 -0.031171]
7->10:,1.042948,0.103,-,-,-,-,[-1.38188  -1.454005 -0.15503 ]
8->10:,0.408565,0.0,-,-,-,-,[5.2e-05 7.2e-05 4.0e-06]
9->10:,0.129997,0.0,-,-,-,-,[-1.86e-04 -2.05e-04 -5.40e-05]
