Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[0.003117 0.006122 0.002231],0.018358,-,-,-
1,8.977918,0.456,[0.001865 0.005137 0.002103],0.014883,0.0,0.0,[-1.050482  0.98505   0.012284]
2,9.005544,0.001,[ 0.072822 -0.03473   0.005508],0.205544,0.13,0.01,[ 0.037687 -0.04133   0.038885]
3,9.27743,0.023,[0.234346 0.420071 0.033779],1.225637,0.03,0.02,[ 0.021249  0.01291  -0.318075]
4,9.849378,0.001,[-0.398146 -0.404028 -0.04545 ],1.446395,4.35,2.52,[-0.001562 -0.005492  0.062697]
5,10.374944,0.0,[ 0.059653 -0.010487  0.001791],0.154016,8.89,5.17,[ 0.000334 -0.0027    0.015814]
6,10.800133,0.0,[-0.015245 -0.00997   0.001489],0.046455,3.21,5.66,[ 0.003114 -0.003715  0.002835]
7,11.359503,0.006,[0.120518 0.233527 0.019422],0.669772,38.14,63.11,[ 0.016445 -0.141082 -0.006941]
8,12.307049,0.0,[-0.011315  0.004984  0.000316],0.031435,0.05,0.04,[-0.002236  0.003081 -0.004452]
9,12.375903,0.447,[-0.210753 -0.321856 -0.029777],0.980781,0.4,0.48,[ 0.695737 -0.994848 -0.025541]
10,12.559058,0.0,[-0.007074 -0.010343 -0.000873],0.031927,0.02,0.02,[-0.003182 -0.002636  0.022438]
1->2:,0.027626,0.0,-,-,-,-,[ 0.001825 -0.003743 -0.003481]
1->3:,0.299512,0.0,-,-,-,-,[-0.009758 -0.005851 -0.003443]
2->3:,0.271886,0.001,-,-,-,-,[-0.236942 -0.336433 -0.030345]
1->4:,0.87146,0.0,-,-,-,-,[ 0.005838  0.004095 -0.001846]
2->4:,0.843833,0.0,-,-,-,-,[-0.066868 -0.122492 -0.008998]
3->4:,0.571948,0.052,-,-,-,-,[1.245672 1.450678 0.145414]
1->5:,1.397026,0.001,-,-,-,-,[ 0.00365   0.014583 -0.169299]
2->5:,1.369399,0.001,-,-,-,-,[ 0.119137 -0.096347  0.006475]
3->5:,1.097514,0.098,-,-,-,-,[-1.414988  1.276263  0.009446]
4->5:,0.525566,0.001,-,-,-,-,[ 0.187336 -0.204073 -0.003428]
1->6:,1.822215,0.001,-,-,-,-,[ 0.004041  0.006701 -0.10955 ]
2->6:,1.794589,0.001,-,-,-,-,[ 0.098249 -0.099736  0.002952]
3->6:,1.522703,0.038,-,-,-,-,[-0.778911  0.64565   0.001796]
4->6:,0.950756,0.001,-,-,-,-,[ 0.121463 -0.116022 -0.001093]
5->6:,0.425189,0.0,-,-,-,-,[ 0.034938  0.000221 -0.000337]
1->7:,2.381585,0.001,-,-,-,-,[-0.077924 -0.068083 -0.007917]
2->7:,2.353959,0.0,-,-,-,-,[ 0.002102  0.004677 -0.004146]
3->7:,2.082073,0.0,-,-,-,-,[ 0.001016  0.001287 -0.015966]
4->7:,1.510126,0.0,-,-,-,-,[-0.000673  0.000847 -0.000964]
5->7:,0.984559,0.0,-,-,-,-,[ 0.000663  0.000454 -0.004828]
6->7:,0.55937,0.0,-,-,-,-,[ 0.000511  0.000426 -0.002585]
1->8:,3.329131,0.0,-,-,-,-,[ 0.015019 -0.020721 -0.013396]
2->8:,3.301504,0.027,-,-,-,-,[ 0.38933  -0.431358 -0.007016]
3->8:,3.029619,0.006,-,-,-,-,[ 0.202236 -0.19157  -0.001377]
4->8:,2.457671,0.187,-,-,-,-,[ 1.256494 -1.233956 -0.012973]
5->8:,1.932105,0.069,-,-,-,-,[-0.887401 -0.811169 -0.090179]
6->8:,1.506915,0.035,-,-,-,-,[-0.794865 -0.56873  -0.07141 ]
7->8:,0.947545,0.0,-,-,-,-,[-0.00243  -0.005402 -0.005294]
1->9:,3.397985,0.0,-,-,-,-,[-0.001907 -0.001309 -0.000446]
2->9:,3.370359,0.0,-,-,-,-,[ 0.003585  0.000715 -0.011724]
3->9:,3.098473,0.0,-,-,-,-,[ 1.152e-03  4.000e-06 -5.757e-03]
4->9:,2.526526,0.0,-,-,-,-,[ 0.004944 -0.002164 -0.01944 ]
5->9:,2.000959,0.0,-,-,-,-,[-3.6000e-05  3.7300e-04 -4.4061e-02]
6->9:,1.57577,0.0,-,-,-,-,[-0.001273 -0.000373 -0.024585]
7->9:,1.0164,0.099,-,-,-,-,[1.225348 1.565556 0.151084]
8->9:,0.068855,0.0,-,-,-,-,[ 0.000442  0.001343 -0.000717]
1->10:,3.58114,0.0,-,-,-,-,[ 0.032289 -0.031911  0.007548]
2->10:,3.553513,0.132,-,-,-,-,[ 0.83544  -0.901901 -0.014949]
3->10:,3.281628,0.0,-,-,-,-,[-0.059238  0.033662 -0.001408]
4->10:,2.70968,0.15,-,-,-,-,[-1.083834  1.038702  0.009389]
5->10:,2.184114,0.137,-,-,-,-,[1.228167 1.020416 0.118844]
6->10:,1.758925,0.01,-,-,-,-,[0.35351  0.338341 0.036971]
7->10:,1.199554,0.0,-,-,-,-,[-0.002733  0.003942 -0.030828]
8->10:,0.252009,0.0,-,-,-,-,[-0.02983   0.055363  0.005504]
9->10:,0.183155,0.0,-,-,-,-,[-0.000157 -0.000588  0.004136]
