Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-5.0e-06  2.0e-06  1.6e-05],4.2e-05,-,-,-
1,8.745236,0.447,[-4.0e-06  1.0e-06  1.9e-05],5e-05,0.0,0.0,[ 1.047294 -0.994657 -0.009713]
2,8.942097,0.0,[-4.6e-05  5.0e-05  3.7e-05],0.000196,0.15,0.01,[-6.08e-04  5.60e-04  1.00e-05]
3,9.140491,0.023,[ 2.8e-05  6.5e-05 -1.6e-05],0.000184,0.0,0.0,[-0.015283 -0.019535  0.321158]
4,9.725358,0.0,[-5.9e-05 -4.6e-05 -2.8e-05],0.000203,4.39,2.59,[ 1.70e-04 -1.58e-04 -7.00e-06]
5,10.157035,0.0,[ 4.4e-05 -6.3e-05 -2.0e-06],0.000196,7.54,3.94,[-3.6e-05 -2.1e-05 -0.0e+00]
6,10.530204,0.0,[ 9.e-06 -3.e-05  2.e-05],9.4e-05,4.01,6.53,[6.9e-05 3.0e-06 1.1e-05]
7,11.407959,0.0,[3.0e-05 3.6e-05 3.0e-06],0.00012,33.12,63.52,[ 2.5e-05  1.7e-05 -4.4e-05]
8,12.067083,0.0,[ 4.1e-05 -1.8e-05  1.7e-05],0.000123,0.0,0.0,[2.0e-05 2.1e-05 6.0e-06]
9,12.348465,0.0,[ 2.7e-05  4.0e-06 -1.0e-05],7.4e-05,0.0,0.0,[6.0e-06 6.0e-06 4.3e-05]
10,12.442015,0.443,[-8.e-05  1.e-06 -9.e-06],0.000204,0.0,0.0,[ 0.87375  -0.830959 -0.008274]
1->2:,0.196861,0.0,-,-,-,-,[-3.6e-05 -3.8e-05  4.0e-06]
1->3:,0.395255,0.0,-,-,-,-,[-5.0e-06  5.5e-05  7.0e-06]
2->3:,0.198394,0.001,-,-,-,-,[0.2758   0.290195 0.030777]
1->4:,0.980122,0.0,-,-,-,-,[-2.14e-04 -2.25e-04 -6.50e-05]
2->4:,0.783261,0.0,-,-,-,-,[ 3.3e-05  7.0e-06 -1.2e-05]
3->4:,0.584867,0.056,-,-,-,-,[1.360409 1.431967 0.151842]
1->5:,1.411799,0.001,-,-,-,-,[ 0.007187  0.008583 -0.145333]
2->5:,1.214938,0.0,-,-,-,-,[-2.3e-05  9.0e-06  7.5e-05]
3->5:,1.016545,0.083,-,-,-,-,[-1.323856  1.256383  0.012332]
4->5:,0.431678,0.0,-,-,-,-,[ 3.5e-05 -4.7e-05  2.8e-05]
1->6:,1.784968,0.001,-,-,-,-,[-0.005422 -0.006519  0.110057]
2->6:,1.588107,0.0,-,-,-,-,[ 1.9e-05 -1.2e-05 -7.0e-05]
3->6:,1.389713,0.051,-,-,-,-,[ 0.888136 -0.843235 -0.008297]
