Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[0.004412 0.004562 0.001944],0.016871,-,-,-
1,8.991741,0.457,[0.004042 0.00312  0.002324],0.014259,0.0,0.0,[ 1.036802 -0.998844 -0.009497]
2,9.016996,0.001,[-0.051524  0.085444  0.005621],0.25401,0.14,0.01,[ 0.038824 -0.043048  0.037587]
3,9.285421,0.023,[0.394367 0.244526 0.031289],1.18211,0.03,0.02,[-0.010153 -0.023582  0.318018]
4,9.849287,0.001,[-0.383812 -0.392624 -0.043607],1.399962,4.3,2.5,[ 0.001564  0.005126 -0.060653]
5,10.379452,0.0,[0.010732 0.034975 0.002217],0.093158,8.83,5.09,[ 0.001614 -0.000484 -0.015336]
6,10.8055,0.0,[-0.005379 -0.018652  0.001055],0.049413,3.23,5.67,[-0.002897  0.003396  0.000514]
7,11.358931,0.006,[0.222112 0.12463  0.017707],0.648916,39.12,63.18,[-0.142837  0.003736 -0.006723]
8,12.318693,0.0,[ 1.4883e-02 -1.9212e-02  1.9000e-05],0.06177,0.05,0.03,[ 0.003711 -0.002368 -0.003857]
9,12.37024,0.45,[-0.323569 -0.200506 -0.027685],0.97009,0.46,0.47,[-1.032855  0.646562 -0.009532]
10,12.570755,0.0,[-0.003563 -0.012685 -0.000847],0.033559,0.02,0.02,[ 0.003023  0.004473 -0.022169]
1->2:,0.025255,0.0,-,-,-,-,[ 0.000616 -0.003923 -0.003647]
1->3:,0.293679,0.0,-,-,-,-,[-0.016841 -0.0078    0.003174]
2->3:,0.268424,0.001,-,-,-,-,[0.327906 0.255634 0.030258]
1->4:,0.857545,0.0,-,-,-,-,[-0.012825 -0.010679  0.004356]
2->4:,0.832291,0.0,-,-,-,-,[0.12135  0.062899 0.008559]
3->4:,0.563866,0.051,-,-,-,-,[1.420163 1.28674  0.143903]
1->5:,1.387711,0.001,-,-,-,-,[-0.019224  0.002164  0.169211]
2->5:,1.362456,0.001,-,-,-,-,[ 0.095169 -0.113897  0.004386]
3->5:,1.094032,0.097,-,-,-,-,[ 1.30848  -1.385842 -0.02023 ]
4->5:,0.530165,0.001,-,-,-,-,[-0.197559  0.17937   0.001676]
1->6:,1.813759,0.001,-,-,-,-,[ 0.013043 -0.001204 -0.110733]
2->6:,1.788504,0.001,-,-,-,-,[-0.100762  0.090656 -0.003889]
3->6:,1.52008,0.039,-,-,-,-,[-0.687536  0.750709  0.012009]
4->6:,0.956214,0.001,-,-,-,-,[ 0.120032 -0.110085 -0.00108 ]
5->6:,0.426048,0.0,-,-,-,-,[-0.007511 -0.025919 -0.000149]
1->7:,2.36719,0.001,-,-,-,-,[-0.064247 -0.080195 -0.007523]
2->7:,2.341935,0.0,-,-,-,-,[-0.000933 -0.003948 -0.007566]
3->7:,2.073511,0.0,-,-,-,-,[-0.000977 -0.00094   0.014215]
4->7:,1.509645,0.0,-,-,-,-,[-0.000945  0.000449  0.001957]
5->7:,0.979479,0.0,-,-,-,-,[-0.000582 -0.00043   0.004623]
6->7:,0.553431,0.0,-,-,-,-,[ 0.000374  0.000524 -0.002517]
1->8:,3.326952,0.0,-,-,-,-,[ 0.016392 -0.017172 -0.012481]
2->8:,3.301697,0.027,-,-,-,-,[-0.438023  0.371055  0.000681]
3->8:,3.033273,0.005,-,-,-,-,[ 0.189941 -0.192571 -0.002206]
4->8:,2.469407,0.189,-,-,-,-,[ 1.320235 -1.174489 -0.008617]
5->8:,1.939241,0.069,-,-,-,-,[0.744885 0.944823 0.09137 ]
6->8:,1.513193,0.036,-,-,-,-,[-0.561433 -0.798467 -0.074011]
7->8:,0.959762,0.0,-,-,-,-,[-0.006469 -0.003097 -0.005283]
1->9:,3.378499,0.0,-,-,-,-,[-0.001027 -0.001918  0.000653]
2->9:,3.353244,0.0,-,-,-,-,[ 0.000512  0.004157 -0.016448]
3->9:,3.084819,0.0,-,-,-,-,[ 0.000356 -0.001107  0.006471]
4->9:,2.520953,0.0,-,-,-,-,[ 0.003312 -0.005718  0.019735]
5->9:,1.990788,0.0,-,-,-,-,[0.000541 0.000319 0.043523]
6->9:,1.56474,0.0,-,-,-,-,[-0.000982 -0.001446 -0.024981]
7->9:,1.011308,0.098,-,-,-,-,[1.535352 1.262472 0.14771 ]
8->9:,0.051547,0.0,-,-,-,-,[ 0.00145   0.000615 -0.000681]
1->10:,3.579014,0.0,-,-,-,-,[-0.037625  0.029927 -0.007772]
2->10:,3.553759,0.133,-,-,-,-,[ 0.939164 -0.80472  -0.00295 ]
3->10:,3.285335,0.0,-,-,-,-,[ 0.028533 -0.060347 -0.002007]
4->10:,2.721469,0.148,-,-,-,-,[ 1.114835 -0.991463 -0.00767 ]
5->10:,2.191303,0.137,-,-,-,-,[0.961165 1.272252 0.121206]
6->10:,1.765255,0.01,-,-,-,-,[-0.314576 -0.374876 -0.037289]
7->10:,1.211824,0.0,-,-,-,-,[-0.004922  0.003767  0.031126]
8->10:,0.252062,0.0,-,-,-,-,[-0.060212  0.030986 -0.00409 ]
9->10:,0.200516,0.0,-,-,-,-,[ 7.460e-04  6.000e-06 -4.051e-03]
