Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000388  0.001068  0.000624],0.003295,-,-,-
1,8.705591,0.444,[-0.000335  0.000706  0.000744],0.002744,0.0,0.0,[ 1.046415 -0.993347 -0.009487]
2,9.054578,0.0,[0.000691 0.030909 0.003194],0.079,0.17,0.0,[-0.002116  0.004004 -0.013722]
3,9.155303,0.025,[0.029831 0.022947 0.001996],0.095795,0.0,0.0,[-0.015818 -0.019889  0.334467]
4,9.832018,0.0,[-0.048092 -0.05044  -0.006123],0.177823,5.06,3.13,[ 0.000782 -0.001653  0.007907]
5,10.187636,0.0,[ 0.006137 -0.005753  0.000304],0.021394,5.47,2.32,[-9.500e-05 -2.200e-05 -1.947e-03]
6,10.508697,0.0,[ 0.002536 -0.005195  0.000174],0.0147,7.41,9.46,[-0.000898  0.001503 -0.000381]
7,11.57696,0.0,[0.028863 0.023669 0.002731],0.095128,31.91,58.89,[ 0.017484 -0.000599  0.00118 ]
8,12.14635,0.0,[ 0.007487 -0.005457  0.000186],0.023552,0.0,0.0,[ 7.80e-05  7.80e-05 -8.62e-04]
9,12.39786,0.0,[ 3.265e-03 -4.006e-03 -7.700e-05],0.013138,0.0,0.0,[-0.000147 -0.000164  0.0027  ]
10,12.676363,0.421,[-0.046303 -0.027855 -0.004079],0.137736,0.02,0.01,[ 0.818271 -0.827531 -0.010567]
1->2:,0.348987,0.0,-,-,-,-,[1.2e-05 2.2e-05 0.0e+00]
1->3:,0.449712,0.0,-,-,-,-,[-0.000886  0.000914  0.001121]
2->3:,0.100725,0.0,-,-,-,-,[-0.271445 -0.292282 -0.030151]
1->4:,1.126427,0.0,-,-,-,-,[ 0.000307  0.000356 -0.002032]
2->4:,0.77744,0.0,-,-,-,-,[0.052323 0.044829 0.004649]
3->4:,0.676715,0.068,-,-,-,-,[-1.400639 -1.44673  -0.152369]
1->5:,1.482045,0.001,-,-,-,-,[-0.006131 -0.007383  0.126512]
2->5:,1.133058,0.0,-,-,-,-,[-0.031782  0.033153  0.000163]
3->5:,1.032333,0.054,-,-,-,-,[ 1.03481  -1.037393 -0.012778]
4->5:,0.355618,0.0,-,-,-,-,[ 0.01799  -0.017628 -0.000437]
1->6:,1.803106,0.001,-,-,-,-,[ 0.007163  0.008582 -0.147315]
2->6:,1.454119,0.0,-,-,-,-,[ 4.8125e-02 -4.4765e-02  7.6000e-05]
3->6:,1.353394,0.086,-,-,-,-,[-1.167971  1.104974  0.010506]
4->6:,0.676679,0.0,-,-,-,-,[-0.026472  0.020188  0.00015 ]
5->6:,0.321061,0.0,-,-,-,-,[-0.006849  0.000424  0.000587]
1->7:,2.871369,0.001,-,-,-,-,[0.080783 0.082484 0.008723]
2->7:,2.522382,0.0,-,-,-,-,[ 0.000127 -0.000635 -0.002107]
3->7:,2.421656,0.0,-,-,-,-,[-0.000111 -0.000188  0.002659]
4->7:,1.744941,0.0,-,-,-,-,[-0.000307  0.000205  0.000636]
5->7:,1.389324,0.0,-,-,-,-,[ 1.59e-04 -1.00e-05 -4.78e-04]
6->7:,1.068263,0.0,-,-,-,-,[-0.000251 -0.000171  0.000639]
1->8:,3.440759,0.0,-,-,-,-,[-0.001423  0.002832  0.001775]
2->8:,3.091772,0.025,-,-,-,-,[-0.409633  0.404148  0.004659]
3->8:,2.991046,0.0,-,-,-,-,[-0.031415  0.038207  0.000414]
4->8:,2.314331,0.186,-,-,-,-,[ 1.321232 -1.237011 -0.011141]
5->8:,1.958714,0.032,-,-,-,-,[-0.53683  -0.61996  -0.062288]
6->8:,1.637653,0.069,-,-,-,-,[0.933957 0.920984 0.098986]
7->8:,0.56939,0.0,-,-,-,-,[ 0.000136  0.000205 -0.003148]
1->9:,3.692269,0.0,-,-,-,-,[-0.002117  0.001153 -0.001266]
2->9:,3.343283,0.128,-,-,-,-,[-0.894603  0.875446  0.009747]
3->9:,3.242557,0.0,-,-,-,-,[-2.2888e-02  1.1920e-02  6.8000e-05]
4->9:,2.565842,0.143,-,-,-,-,[-1.114589  1.019848  0.008003]
5->9:,2.210224,0.097,-,-,-,-,[0.92972  0.958588 0.101025]
6->9:,1.889164,0.046,-,-,-,-,[-0.692211 -0.720181 -0.075602]
7->9:,0.820901,0.0,-,-,-,-,[ 0.00148   0.001821 -0.031058]
8->9:,0.251511,0.0,-,-,-,-,[ 0.007114 -0.005065  0.001284]
1->10:,3.970772,0.0,-,-,-,-,[ 3.80e-04  4.76e-04 -4.40e-05]
2->10:,3.621785,0.0,-,-,-,-,[3.70e-05 6.00e-05 2.04e-04]
3->10:,3.521059,0.0,-,-,-,-,[-4.70e-05 -5.60e-05 -3.76e-04]
4->10:,2.844344,0.0,-,-,-,-,[ 9.200e-05  1.370e-04 -2.429e-03]
5->10:,2.488727,0.0,-,-,-,-,[ 0.001655  0.002093 -0.035039]
6->10:,2.167666,0.0,-,-,-,-,[-0.002001 -0.002525  0.042251]
7->10:,1.099403,0.112,-,-,-,-,[1.394123 1.478582 0.153938]
8->10:,0.530013,0.0,-,-,-,-,[-4.6e-05  7.8e-05 -9.3e-05]
9->10:,0.278502,0.0,-,-,-,-,[-1.72e-04 -7.80e-05  5.78e-04]
