Excited state,Excitation energy,Oscillator strength,dipole moment,Total dipole,TPA cross section(sos),TPA cross section(dI),Transition dipole moment
0,0.0,-,[-0.000257 -0.000288 -0.000299],0.001241,-,-,-
1,8.731789,0.446,[-0.000215 -0.00019  -0.00035 ],0.001149,0.0,0.0,[-1.048269  0.993395  0.010454]
2,8.952314,0.0,[ 0.000102 -0.006502 -0.001001],0.016723,0.15,0.01,[ 0.000211 -0.000883  0.003837]
3,9.141606,0.024,[-0.023273 -0.016406 -0.001758],0.072513,0.0,0.0,[ 0.016344  0.018912 -0.323471]
4,9.738268,0.0,[0.024231 0.028844 0.003291],0.096116,4.49,2.67,[ 6.100e-05  4.380e-04 -4.247e-03]
5,10.158489,0.0,[ 0.000224 -0.00351  -0.000212],0.008955,7.45,3.85,[ 1.36e-04 -9.70e-05 -8.12e-04]
6,10.520898,0.0,[ 1.247e-03  7.800e-05 -2.800e-04],0.003253,4.32,6.82,[-0.000561  0.000563  0.000357]
7,11.433737,0.0,[-0.014853 -0.010114 -0.00131 ],0.045794,33.06,62.96,[-0.008354  0.002049 -0.000327]
8,12.068247,0.0,[-0.001139  0.001616 -0.000223],0.005057,0.0,0.0,[-1.27e-04 -1.22e-04 -4.20e-05]
9,12.346787,0.0,[0.002584 0.000865 0.000362],0.006987,0.0,0.0,[-7.300e-05 -1.120e-04  1.702e-03]
10,12.476705,0.441,[0.018526 0.017295 0.002034],0.064627,0.0,0.0,[-0.854347  0.844959  0.010058]
1->2:,0.220525,0.0,-,-,-,-,[0.000181 0.000201 0.000219]
1->3:,0.409817,0.0,-,-,-,-,[ 0.000492 -0.00046  -0.000146]
2->3:,0.189292,0.001,-,-,-,-,[0.271928 0.290797 0.030741]
1->4:,1.006479,0.0,-,-,-,-,[ 0.001233  0.001308 -0.00024 ]
2->4:,0.785954,0.0,-,-,-,-,[-0.012264 -0.01038  -0.00099 ]
3->4:,0.596662,0.058,-,-,-,-,[1.354774 1.442804 0.152849]
1->5:,1.4267,0.001,-,-,-,-,[-0.005802 -0.009875  0.144573]
2->5:,1.206175,0.0,-,-,-,-,[-1.0199e-02  1.0582e-02  8.5000e-05]
3->5:,1.016883,0.08,-,-,-,-,[ 1.306995 -1.232463 -0.011992]
4->5:,0.420221,0.0,-,-,-,-,[ 1.2411e-02 -9.6130e-03 -1.5000e-05]
1->6:,1.789109,0.001,-,-,-,-,[ 0.004647  0.007617 -0.113088]
2->6:,1.568584,0.0,-,-,-,-,[ 1.2321e-02 -1.0827e-02 -1.0000e-06]
3->6:,1.379292,0.054,-,-,-,-,[-0.922704  0.866455  0.008231]
4->6:,0.78263,0.0,-,-,-,-,[-1.0176e-02  8.3020e-03  3.1000e-05]
5->6:,0.362409,0.0,-,-,-,-,[ 0.001009  0.002883 -0.000146]
1->7:,2.701948,0.001,-,-,-,-,[-0.07388  -0.076743 -0.008217]
2->7:,2.481423,0.0,-,-,-,-,[-0.000157  0.000227  0.000372]
3->7:,2.292132,0.0,-,-,-,-,[ 8.20e-05  9.90e-05 -9.82e-04]
4->7:,1.695469,0.0,-,-,-,-,[ 0.000126 -0.000104 -0.000145]
5->7:,1.275249,0.0,-,-,-,-,[ 6.00e-05  3.70e-05 -2.93e-04]
6->7:,0.91284,0.0,-,-,-,-,[-7.70e-05 -7.70e-05  2.49e-04]
1->8:,3.336459,0.0,-,-,-,-,[-0.000102  0.000708  0.000962]
2->8:,3.115933,0.047,-,-,-,-,[-0.569624  0.545292  0.005796]
3->8:,2.926642,0.0,-,-,-,-,[-0.014418  0.014159  0.00013 ]
4->8:,2.32998,0.133,-,-,-,-,[ 1.104476 -1.052503 -0.010628]
5->8:,1.909759,0.03,-,-,-,-,[0.549208 0.573906 0.061295]
6->8:,1.54735,0.036,-,-,-,-,[-0.676745 -0.694133 -0.074736]
7->8:,0.63451,0.0,-,-,-,-,[ 0.000549  0.000438 -0.009165]
1->9:,3.614998,0.0,-,-,-,-,[-5.76e-04 -6.10e-05 -8.28e-04]
2->9:,3.394473,0.11,-,-,-,-,[-0.830141  0.794627  0.008348]
3->9:,3.205182,0.0,-,-,-,-,[ 1.567e-03 -2.202e-03  5.000e-06]
4->9:,2.608519,0.202,-,-,-,-,[-1.289068  1.227214  0.012253]
5->9:,2.188299,0.151,-,-,-,-,[-1.162673 -1.2038   -0.129082]
6->9:,1.82589,0.032,-,-,-,-,[0.588804 0.611506 0.065485]
7->9:,0.91305,0.0,-,-,-,-,[ 0.001281  0.002032 -0.030244]
8->9:,0.27854,0.0,-,-,-,-,[-0.003636  0.000783 -0.000656]
1->10:,3.744916,0.0,-,-,-,-,[ 1.10e-05 -1.37e-04  3.00e-05]
2->10:,3.524391,0.0,-,-,-,-,[ 0.000397  0.000458 -0.001975]
3->10:,3.335099,0.0,-,-,-,-,[3.00e-06 1.10e-05 1.27e-04]
4->10:,2.738437,0.0,-,-,-,-,[-0.000193 -0.00017   0.001867]
5->10:,2.318216,0.0,-,-,-,-,[ 0.00196   0.002405 -0.040426]
6->10:,1.955807,0.0,-,-,-,-,[-0.001494 -0.001869  0.031155]
7->10:,1.042968,0.103,-,-,-,-,[-1.361696 -1.472762 -0.154999]
8->10:,0.408458,0.0,-,-,-,-,[-2.0e-05 -1.0e-06 -2.7e-05]
9->10:,0.129918,0.0,-,-,-,-,[-5.20e-05 -5.20e-05  2.94e-04]
